# HRMSv2/CAN LOGGER made by brzanad
# TIMESTAMP - human readable format
# ID - HEX format
# DATA - HEX format
# HH:MM:SS,KKK;ID;DATADATADATADATA
18:18:30,792;20;000080FF397F0E50
18:18:30,798;20;000080FF397F0E50
18:18:30,805;20;000080FF393F0E50
18:18:30,809;2C;3400EB0234008806
18:18:30,810;28;FF170D109D240200
18:18:30,811;29;FF130D0023E20100
18:18:30,820;20;000080FF397F0E50
18:18:30,827;20;000080FF393F0E50
18:18:30,828;0D;0000000000000000
18:18:30,833;20;000080FE397F0E50
18:18:30,834;14;000000000BD634C0
18:18:30,835;15;2AEE89BF3FF70CB7
18:18:30,839;20;000080FF397F0E50
18:18:30,851;20;005080FE397F0E50
18:18:30,853;17;8004764100000000
18:18:30,858;20;007080FF397F0E50
18:18:30,865;20;008081FF397F0E50
18:18:30,869;2D;1B00640A25003704
18:18:30,870;2A;913FAD01A5C00100
18:18:30,871;2B;D55FADE060A80110
18:18:30,872;20;001882FF397F0E50
18:18:30,876;0D;0000000000000000
18:18:30,878;20;00D082FF397F0E50
18:18:30,885;20;00D082FF393F0E50
18:18:30,891;20;00A883FF397F0E50
18:18:30,898;20;004884FF397F0E50
18:18:30,905;20;004884FF397F0E50
18:18:30,910;2C;320039042C00E305
18:18:30,911;28;FF170D109D260200
18:18:30,912;29;FF130D00E3DE0100
18:18:30,913;20;001085FF397F0E50
18:18:30,918;20;009885FF397F0E50
18:18:30,925;20;009885FF397F0E50
18:18:30,925;0D;0000000000000000
18:18:30,931;20;002886FF397F0E50
18:18:30,938;20;002886FF397F0E50
18:18:30,946;20;002886FF393F0E50
18:18:30,952;20;002886FF397F0E50
18:18:30,959;20;F52F86FF393F0E50
18:18:30,965;20;F52F86FF393F0E50
18:18:30,969;2D;1B00640A0D00B30B
18:18:30,969;2A;913FAD01A5C00100
18:18:30,970;2B;36FF0CB363AE0110
18:18:30,971;20;F19F85FF397F0E50
18:18:30,976;0D;0000000000000000
18:18:30,978;20;E69F85FF397F0E50
18:18:30,985;20;E60785FF393F0E50
18:18:30,992;20;E60785FF397F0E50
18:18:30,999;20;E67F84FF397F0E50
18:18:31,004;20;E67F84FF397F0E50
18:18:31,009;2C;4700140238007C05
18:18:31,010;28;FF170D10DD2602
18:18:31,011;20;E4FF83FF397F0E50
18:18:31,012;29;FF130D0023E10100
18:18:31,018;20;E47783FF397F0E50
18:18:31,025;20;E47783FF393F0E50
18:18:31,026;0D;0000000000000000
18:18:31,032;20;E41F83FF397F0E50
18:18:31,039;20;E4A782FF397F0E50
18:18:31,044;20;E4A782FF397F0E50

18:18:31,051;20;E63F82FF397F0E50
18:18:31,081;20;E61F82FF397F0E50
18:18:31,082;20;E61F82FF393F0E50
18:18:31,083;2D;1B00640A2200730E
18:18:31,084;2A;913FAD01A5C00100
18:18:31,084;2B;8123ED41A1B30110
18:18:31,085;20;E90F82FF397F0E50
18:18:31,086;00D;0000000000000000
18:18:31,087;20;E9B781FF397F0E50
18:18:31,088;14;000000000BD634C0
18:18:31,089;15;2AEE89BFC5B32336
18:18:31,090;20;EDB781FF393F0E50
18:18:31,091;20;EDB781FF397F0E50
18:18:31,098;20;ED9781FF397F0E50
18:18:31,103;17;8004764100000000
18:18:31,105;20;ED3F81FF393F0E50
18:18:31,110;2C;470014023000E407
18:18:31,111;28;FF170D101D230200
18:18:31,112;20;ED2F81FF397F0E50
18:18:31,113;29;FF130D0023E10100
18:18:31,118;20;EF2F81FF397F0E50
18:18:31,125;20;EF2F81FF393F0E50
18:18:31,126;0D;0000000000000000
18:18:31,131;20;F12F81FF397F0E50
18:18:31,138;20;F12F81FF397F0E50
18:18:31,145;20;FE2F81FF397F0E50
18:18:31,152;20;FE0F81FF397F0E50
18:18:31,158;20;FEA780FF397F0E50
18:18:31,165;20;FEA780FF393F0E50
18:18:31,168;2D;1B00640A19007005
18:18:31,169;2A;913FAD0125BF0100
18:18:31,170;2B;D15BBD6060AF0110
18:18:31,171;20;FE0F80FF397F0E50
18:18:31,175;0D;0000000000000000
18:18:31,178;20;FE0F80FF397F0E50
18:18:31,185;20;FE0F80FF397F0E50
18:18:31,192;20;FE0F80FF397F0E50
18:18:31,200;20;FE0780FF397F0E50
18:18:31,207;20;FE0780FF393F0E50
18:18:31,210;2C;2A00DF022C00F808
18:18:31,211;28;FF170D109D260200
18:18:31,212;20;000080FF397F0E50
18:18:31,213;29;FF130D0063DF0100
18:18:31,219;20;000080FF397F0E50
18:18:31,227;20;000080FF393F0E50
18:18:31,228;0D;0000000000000000
18:18:31,232;20;000080FF397F0E50
18:18:31,239;20;000080FF397F0E50
18:18:31,245;20;000080FF393F0E50
18:18:31,251;20;000080FF397F0E50
18:18:31,258;20;000080FF393F0E50
18:18:31,265;20;000080FF393F0E50
18:18:31,269;2D;1B00640A16000708
18:18:31,270;2A;913FAD0165C00100
18:18:31,271;2B;76231D0260AC0110
18:18:31,271;20;000080FF397F0E50
18:18:31,276;0D;0000000000000000
18:18:31,278;20;000080FF397F0E50
18:18:31,285;20;000080FF393F0E50
18:18:31,292;20;000080FF397F0E50
18:18:31,298;20;000080FF397F0E50
18:18:31,305;20;000080FF393F0E50
18:18:31,309;2C;310040032F00AA0B
18:18:31,310;28;FF170D105D260200
18:18:31,311;29;FF130D0023E10100
18:18:31,312;20;000080FF397F0E50
18:18:31,318;20;000080FF397F0E50
18:18:31,326;20;000080FF393F0E50
18:18:31,327;0D;0000000000000000
18:18:31,332;20;000080FF397F0E50
18:18:31,333;14;000000000BD634C0
18:18:31,334;15;2EEE89BF8B01F136
18:18:31,338;20;000080FF397F0E50
18:18:31,345;20;000080FF397F0E50
18:18:31,352;20;000080FE397F0E50
18:18:31,354;17;E6BB754100000000
18:18:31,358;20;000080FF393F0E50
18:18:31,365;20;000080FF393F0E50
18:18:31,369;2D;1B00640A29006D03
18:18:31,370;2A;913FAD01E5C00100
18:18:31,371;2B;71232D02E0A60110
18:18:31,372;20;000080FF397F0E50
18:18:31,376;0D;0000000000000000
18:18:31,378;20;000080FF397F0E50
18:18:31,385;20;000080FF393F0E50
18:18:31,391;20;000080FF397F0E50
18:18:31,398;20;000080FF397F0E50
18:18:31,405;20;000080FF393F0E50
18:18:31,410;2C;3B0000043200F208
18:18:31,411;28;FF170D105D230200
18:18:31,412;20;000080FF397F0E50
18:18:31,413;29;FF130D0023E10100
18:18:31,418;20;000080FF397F0E50
18:18:31,424;20;000080FF393F0E50
18:18:31,426;0D;0000000000000000
18:18:31,431;20;000080FF397F0E50
18:18:31,438;20;000080FF397F0E50
18:18:31,445;20;000080FF393F0E50
18:18:31,452;20;000080FF397F0E50
18:18:31,459;20;000080FF393F0E50
18:18:31,465;20;000080FF393F0E50
18:18:31,469;2D;1B00640A1D006405
18:18:31,470;2A;913FAD0165BE0100
18:18:31,471;2B;A0277D01A0AD0110
18:18:31,472;20;000080FF397F0E50
18:18:31,477;0D;0000000000000000
18:18:31,479;20;000080FF397F0E50
18:18:31,485;20;000080FF393F0E50
18:18:31,492;20;000080FF397F0E50
18:18:31,499;20;000080FF397F0E50
18:18:31,504;20;000080FF393F0E50
18:18:31,509;2C;27002D042E001E06
18:18:31,510;28;FF170D101D230200
18:18:31,511;29;FF130D00E3E00100
18:18:31,512;20;000080FF397F0E50
18:18:31,518;20;000080FF393F0E50
8:18:31,525;20;000080FF393F0E50
18:18:31,526;0D;0000000000000000
18:18:31,532;20;000080FF397F0E50
18:18:31,539;20;000080FF397F0E50
18:18:31,544;20;000080FF393F0E50
18:18:31,551;20;000080FF397F0E50
18:18:31,558;20;000080FF393F0E50

18:18:31,565;20;000080FF393F0E50
18:18:31,606;2D;1B00640A1E00AC09
18:18:31,607;2A;913FAD0125C10100
18:18:31,608;2B;9A3F8D0120AA0110
18:18:31,609;20;000080FF397F0E50
18:18:31,610;0D;0000000000000000
18:18:31,611;01;0002000001010081
18:18:31,612;20;000080FF397F0E50
18:18:31,613;14;000000000BD634C0
18:18:31,614;2C;2B0060042E001E06
18:18:31,615;28;FF170D105D260200
18:18:31,616;29;FF130D00E3DD0100
18:18:31,616;20;000080FF397F0E50
18:18:31,618;20;000080FF397F0E50
18:18:31,625;20;000080FF393F0E50
18:18:31,626;0D;0000000000000000
18:18:31,631;20;000080FF397F0E50
18:18:31,638;20;000080FF397F0E50
18:18:31,645;20;000080FF397F0E50
18:18:31,652;20;000080FF397F0E50
18:18:31,658;20;000080FF397F0E50
18:18:31,665;20;000080FF397F0E50
18:18:31,668;2D;1B00640A17002405
18:18:31,669;2A;913FAD01E5C00100
18:18:31,670;2B;6F233D02A0A80110
18:18:31,671;20;000080FF397F0E50
18:18:31,675;0D;0000000000000000
18:18:31,678;20;000080FF397F0E50
18:18:31,685;20;000080FF397F0E50
18:18:31,692;20;000080FE397F0E50
18:18:31,698;20;000080FE397F0E50
18:18:31,705;20;000080FF397F0E50
18:18:31,709;2C;2800E90238005505
18:18:31,710;28;FF170D10DD230200
18:18:31,711;29;FF130D0023E10100
18:18:31,712;20;000080FE397F0E50
18:18:31,718;20;000080FE397F0E50
18:18:31,725;20;000080FF397F0E50
18:18:31,727;0D;0000000000000000
18:18:31,732;20;000080FE397F0E50
18:18:31,739;20;000080FE397F0E50
18:18:31,745;20;000080FF397F0E50
18:18:31,751;20;000080FE397F0E50
18:18:31,758;20;000080FF397F0E50
18:18:31,765;20;000080FF393F0E50
18:18:31,769;2D;1B00640A2100C707
18:18:31,770;2A;913FAD01E5BE0100
18:18:31,771;2B;72232D0220AA0110
18:18:31,771;20;000080FE397F0E50
18:18:31,776;0D;0000000000000000
18:18:31,778;20;000080FE397F0E50
18:18:31,785;20;000080FF393F0E50
18:18:31,792;20;000080FF397F0E50
18:18:31,798;20;000080FF397F0E50
18:18:31,805;20;000080FF397F0E50
18:18:31,810;2C;25000C0433001E06
18:18:31,810;28;FF170D109D260200
18:18:31,811;29;FF130D0023E10100
18:18:31,812;20;000080FE397F0E50
18:18:31,818;20;000080FE397F0E50
18:18:31,825;20;000080FF393F0E50
18:18:31,826;0D;0000000000000000
18:18:31,832;20;000080FE397F0E50
18:18:31,834;14;000000000BD634C0
18:18:31,834;15;2EEE89BF09122FB7
18:18:31,838;20;000080FF397F0E50
18:18:31,845;20;000080FF397F0E50
18:18:31,852;20;000080FE397F0E50
18:18:31,854;17;E6BB754100000000
18:18:31,859;20;000080FF397F0E50
18:18:31,866;20;000080FF393F0E50
18:18:31,869;2D;1B00640A0E005B0A
18:18:31,870;2A;913FAD0165C00100
18:18:31,871;2B;A4276D01E0A90110
18:18:31,872;20;000080FE397F0E50
18:18:31,876;0D;0000000000000000
18:18:31,878;20;000080FE397F0E50
18:18:31,885;20;000080FF397F0E50
18:18:31,891;20;000080FE397F0E50
18:18:31,898;20;000080FF397F0E50
18:18:31,905;20;000080FF397F0E50
18:18:31,910;2C;2500060834002F08
18:18:31,911;28;FF170D10DD260200
18:18:31,912;29;FF130D0023E10100
18:18:31,913;20;000080FE397F0E50
18:18:31,918;20;000080FE397F0E50
18:18:31,925;0D;0000000000000000
18:18:31,931;20;000080FE397F0E50
18:18:31,938;20;000080FE397F0E50
18:18:31,945;20;000080FF397F0E50
18:18:31,952;20;000080FE397F0E50
18:18:31,959;20;000080FF397F0E50
18:18:31,966;20;000080FF397F0E50
18:18:31,970;2D;1B00640A0D00710D
18:18:31,971;2A;913FAD0165C00100
18:18:31,972;2B;B55B2D0160AA0110
18:18:31,973;20;000080FE397F0E50
18:18:31,978;0D;0000000000000000
18:18:31,980;20;000080FF397F0E50
18:18:31,987;20;000080FF397F0E50
18:18:31,993;20;000080FE397F0E50
18:18:31,999;20;000080FE397F0E50
18:18:32,004;20;000080FE397F0E50
18:18:32,009;2C;290089052F005706
18:18:32,010;28;FF170D105D260200
18:18:32,011;29;FF130D00E3DF0100
18:18:32,012;20;000080FE397F0E50
18:18:32,018;20;000080FE397F0E50
18:18:32,025;20;000080FF397F0E50
18:18:32,026;0D;0000000000000000
18:18:32,032;20;000080FE397F0E50
18:18:32,039;20;000080FE397F0E50
18:18:32,044;20;000080FF397F0E50
18:18:32,051;20;000080FE397F0E50
18:18:32,058;20;000080FF397F0E50
18:18:32,065;20;000080FF397F0E50
18:18:32,069;2D;1B00640A0F000E14
18:18:32,070;2A;913FAD0165C00100
18:18:32,071;2B;9A438D0160A90110
18:18:32,072;20;000080FE397F0E50
18:18:32,076;0D;0000000000000000
18:18:32,079;20;000080FF397F0E50
18:18:32,083;14;000000000BD634C0

18:18:32,084;15;2AEE89BF7175EC35
18:18:32,117;20;000080FE397F0E50
18:18:32,118;20;000080FE397F0E50
18:18:32,119;17;CC28764100000000
18:18:32,120;20;000080FF397F0E50
18:18:32,121;2C;47005F0233000A06
18:18:32,122;28;FF170D109D260200
18:18:32,123;29;FF130D00A3E20100
18:18:32,124;20;000080FE397F0E50
18:18:32,125;20;00;000080FE397F0E50
18:18:32,126;20;000080FF397F0E50
18:18:32,126;0D;0000000000000000
18:18:32,131;20;000080FE397F0E50
18:18:32,138;20;000080FE397F0E50
18:18:32,145;20;000080FF397F0E50
18:18:32,152;20;000080FE397F0E50
18:18:32,158;20;000080FE397F0E50
18:18:32,165;20;000080FF397F0E50
18:18:32,168;2D;1B00640A2000FA09
18:18:32,169;2A;913FAD01E5C00100
18:18:32,170;2B;AB434D01A0A50110
18:18:32,171;20;000080FE397F0E50
18:18:32,175;0D;0000000000000000
18:18:32,178;20;000080FE397F0E50
18:18:32,185;20;000080FE397F0E50
18:18:32,192;20;000080FE397F0E50
18:18:32,198;20;000080FE397F0E50
18:18:32,205;20;000080FE397F0E50
18:18:32,209;2C;4B00150229005C0B
18:18:32,210;28;FF130D105D270200
18:18:32,211;29;FF130D00E3E00100
18:18:32,212;20;000080FE397F0E50
18:18:32,218;20;000080FE397F0E50
18:18:32,225;20;000080FE397F0E50
18:18:32,226;0D;0000000000000000
18:18:32,232;20;000080FE397F0E50
18:18:32,239;20;000080FE397F0E50
18:18:32,246;20;000080FF397F0E50
18:18:32,251;20;000080FE397F0E50
18:18:32,258;20;000080FE397F0E50
18:18:32,265;20;000080FF397F0E50
18:18:32,269;2D;1B00640A18004907
18:18:32,270;2A;913FAD01A5C00100
18:18:32,271;2B;B8571D01E0AA0110
18:18:32,272;20;000080FE397F0E50
18:18:32,276;0D;0000000000000000
18:18:32,278;20;000080FE397F0E50
18:18:32,285;20;000080FF397F0E50
18:18:32,292;20;000080FE397F0E50
18:18:32,298;20;000080FE397F0E50
18:18:32,305;20;000080FF397F0E50
18:18:32,309;2C;2A0012063900A605
18:18:32,310;28;FF130D109D260200
18:18:32,311;29;FF130D0023DE0100
18:18:32,312;20;000080FE397F0E50
18:18:32,318;20;000080FE397F0E50
18:18:32,325;20;000080FF397F0E50
18:18:32,326;0D;0000000000000000
18:18:32,332;20;000080FE397F0E50
18:18:32,334;14;000000000BD634C0
18:18:32,334;15;2AEE89BF09DF0337
18:18:32,338;20;000080FE397F0E50
18:18:32,345;20;000080FE397F0E50
18:18:32,351;20;000080FE397F0E50
18:18:32,353;17;E6BB754100000000
18:18:32,359;20;000080FF397F0E50
18:18:32,366;20;000080FF397F0E50
18:18:32,370;2D;1B00640A1900530E
18:18:32,371;2A;913FAD0125BE0100
18:18:32,372;2B;B7431D0160AA0110
18:18:32,373;20;000080FE397F0E50
18:18:32,376;0D;0000000000000000
18:18:32,378;20;000080FE397F0E50
18:18:32,385;20;000080FF397F0E50
18:18:32,391;20;000080FE397F0E50
18:18:32,398;20;000080FE397F0E50
18:18:32,405;20;000080FF397F0E50
18:18:32,410;2C;2E00BB033A00A207
18:18:32,411;28;FF130D101D230200
18:18:32,412;29;FF130D0023E10100
18:18:32,413;20;000080FE397F0E50
18:18:32,418;20;000080FE397F0E50
18:18:32,425;20;000080FF397F0E50
18:18:32,426;0D;0000000000000000
18:18:32,431;20;000080FE397F0E50
18:18:32,438;20;000080FE397F0E50
18:18:32,445;20;000080FF397F0E50
18:18:32,452;20;000080FE397F0E50
18:18:32,459;20;000080FF397F0E50
18:18:32,464;20;000080FF397F0E50
18:18:32,468;2D;1B00640A20008E03
18:18:32,469;2A;913FAD01A5C00100
18:18:32,470;2B;B13F3D01A0A90110
18:18:32,471;20;000080FE397F0E50
18:18:32,476;0D;0000000000000000
18:18:32,478;20;000080FF397F0E50
18:18:32,486;20;000080FF397F0E50
18:18:32,492;20;000080FE397F0E50
18:18:32,499;20;000080FE397F0E50
18:18:32,505;20;000080FF397F0E50
18:18:32,509;2C;480002043100E20C
18:18:32,510;28;FF130D105D260200
18:18:32,511;29;FF130D0023E10100
18:18:32,512;20;000080FE397F0E50
18:18:32,518;20;000080FF397F0E50
18:18:32,525;20;000080FF397F0E50
18:18:32,526;0D;0000000000000000
18:18:32,532;20;000080FE397F0E50
18:18:32,539;20;000080FE397F0E50
18:18:32,544;20;000080FF397F0E50
18:18:32,551;20;000080FE397F0E50
18:18:32,558;20;000080FF397F0E50
18:18:32,565;20;000080FF397F0E50
18:18:32,569;2D;1B00640A1F00AC0C
18:18:32,570;2A;913FAD01E5C00100
18:18:32,571;2B;CF5BBD00E0A50110
18:18:32,572;20;000080FE397F0E50
18:18:32,576;0D;0000000000000000
18:32,577;01;0002000001010081
18:18:32,579;20;000080FE397F0E50
18:18:32,584;14;000000000BD634C0
18:18:32,584;15;2EEE89BF7F88C336
18:18:32,585;20;000080FF397F0E50

18:18:32,591;20;000080FE397F0E50
18:18:32,621;20;000080FE397F0E50
18:18:32,622;17;33E0754100000000
18:18:32,623;20;000080FF397F0E50
18:18:32,624;2C;3600E40238001C06
18:18:32,625;28;FF170D105D260200
18:18:32,626;29;FF130D0063DE0100
18:18:32,626;20;000080FE397F0E50
18:18:32,627;20;000080FE397F0E50
18:18:32,628;20;000080FF397F0E50
18:18:32,629;0D;000000000000000000
18:18:32,631;20;000080FE397F0E50
18:18:32,638;20;000080FE397F0E50
18:18:32,645;20;000080FF397F0E50
18:18:32,652;20;000080FE397F0E50
18:18:32,658;20;000080FF397F0E50
18:18:32,665;20;000080FF397F0E50
18:18:32,668;2D;1B00640A1400F80D
18:18:32,669;2A;913FAD0165BE0100
18:18:32,670;2B;943FAD0160A90110
18:18:32,671;20;000080FE397F0E50
18:18:32,675;0D;0000000000000000
18:18:32,678;20;000080FE397F0E50
18:18:32,685;20;000080FF397F0E50
18:18:32,692;20;000080FE397F0E50
18:18:32,699;20;000080FE397F0E50
18:18:32,705;20;000080FF397F0E50
18:18:32,709;2C;250082063100C507
18:18:32,710;28;FF170D10DD240200
18:18:32,711;29;FF130D0023DF0100
18:18:32,712;20;000080FE397F0E50
18:18:32,718;20;000080FE397F0E50
18:18:32,725;20;000080FF397F0E50
18:18:32,726;0D;0000000000000000
18:18:32,732;20;000080FE397F0E50
18:18:32,740;20;000080FE397F0E50
18:18:32,747;20;000080FE397F0E50
18:18:32,752;20;000080FE397F0E50
18:18:32,759;20;000080FE397F0E50
18:18:32,766;20;000080FF397F0E50
18:18:32,769;2D;1B00640A11009A06
18:18:32,770;2A;913FAD0165C00100
18:18:32,771;2B;9D438D0160A90110
18:18:32,772;20;000080FE397F0E50
18:18:32,776;0D;0000000000000000
18:18:32,778;20;000080FE397F0E50
18:18:32,785;20;000080FF397F0E50
18:18:32,792;20;000080FE397F0E50
18:18:32,798;20;000080FE397F0E50
18:18:32,805;20;000080FF397F0E50
18:18:32,809;2C;2C003D043100C507
18:18:32,810;28;FF170D105D260200
18:18:32,811;29;FF130D00E3E00100
18:18:32,812;20;000080FE397F0E50
18:18:32,818;20;000080FE397F0E50
18:18:32,825;20;000080FF397F0E50
18:18:32,826;0D;0000000000000000
18:18:32,832;20;000080FE397F0E50
18:18:32,834;14;000000000BD634C0
18:18:32,834;15;2EEE89BFE23FA8B6
18:18:32,838;20;000080FE397F0E50
18:18:32,845;20;000080FF397F0E50
18:18:32,851;20;000080FE397F0E50
18:18:32,852;17;8004764100000000
18:18:32,858;20;000080FF397F0E50
18:18:32,866;20;000080FF397F0E50
18:18:32,870;2D;1B00640A17005508
18:18:32,871;2A;913FAD01E5C00100
18:18:32,872;2B;AD434D0160A90110
18:18:32,873;20;000080FE397F0E50
18:18:32,876;0D;0000000000000000
18:18:32,878;20;000080FE397F0E50
18:18:32,885;20;000080FF397F0E50
18:18:32,891;20;000080FE397F0E50
18:18:32,898;20;000080FE397F0E50
18:18:32,905;20;000080FF397F0E50
18:18:32,910;2C;2C001E052B009406
18:18:32,911;28;FF170D109D260200
18:18:32,912;29;FF130D0063E10100
18:18:32,913;20;000080FE397F0E50
18:18:32,918;20;000080FE397F0E50
18:18:32,925;20;000080FF397F0E50
18:18:32,926;0D;0000000000000000
18:18:32,931;20;000080FE397F0E50
18:18:32,938;20;000080FE397F0E50
18:18:32,945;20;000080FE397F0E50
18:18:32,952;20;000080FE397F0E50
18:18:32,959;20;000080FE397F0E50
18:18:32,965;20;000080FE397F0E50
18:18:32,968;2D;1B00640A17005508
18:18:32,969;2A;913FAD0165BF0100
18:18:32,970;2B;B6472D01A0A50110
18:18:32,971;20;000080FE397F0E50
18:18:32,976;0D;0000000000000000
18:18:32,978;20;000080FE397F0E50
18:18:32,985;20;000080FE397F0E50
18:18:32,993;20;000080FE397F0E50
18:18:32,999;20;000080FE397F0E50
18:18:33,005;20;000080FE397F0E50
18:18:33,009;2C;2C001E0531005D09
18:18:33,010;28;FF170D10DD220200
18:18:33,011;29;FF130D00E3DD0100
18:18:33,012;20;000080FE397F0E50
18:18:33,019;20;000080FE397F0E50
18:18:33,025;20;000080FE397F0E50
18:18:33,026;0D;0000000000000000
18:18:33,032;20;000080FE397F0E50
18:18:33,039;20;000080FE397F0E50
18:18:33,044;20;000080FE397F0E50
18:18:33,051;20;000080FE397F0E50
18:18:33,058;20;000080FE397F0E50
18:18:33,065;20;000080FE397F0E50
18:18:33,069;2D;1B00640A1E004809
18:18:33,070;2A;913FAD0165C00100
18:18:33,071;2B;B64F2D01A0A90110
18:18:33,072;20;000080FE397F0E50
18:18:33,076;0D;0000000000000000
18:18:33,079;20;000080FE397F0E50
18:18:33,084;14;000000000BD634C0
18:183,084;15;2AEE89BF3FF70CB7
18:18:33,085;20;000080FE397F0E50
18:18:33,091;20;000080FE397F0E50
18:18:33,098;20;000080FE397F0E50

18:18:33,103;17;E6BB754100000000
18:18:33,135;20;000080FE397F0E50
18:18:33,136;2C;26008C032C00DF07
18:18:33,137;28;FF170D10DD240200
18:18:33,138;29;FF130D0023DE0100
18:18:33,139;20;000080FE397F0E50
18:18:33,140;20;000080FE397F0E50
18:18:33,141;20;000080FE397F0E50
18:18:33,143;0D;0000000000000000
18:18:33,144;20;000080FE397F0E50
18:18:33,146;20;000080FE397F0E50
18:18:33,152;20;0000800FE397F0E50
18:18:33,159;20;000080FE397F0E50
18:18:33,165;20;000080FE397F0E50
18:18:33,168;2D;1B00640A16009D03
18:18:33,169;2A;913FAD01A5C00100
18:18:33,170;2B;B63F1D01A0A90110
18:18:33,171;20;000080FE397F0E50
18:18:33,175;0D;0000000000000000
18:18:33,178;20;000080FE397F0E50
18:18:33,185;20;000080FE397F0E50
18:18:33,192;20;000080FE397F0E50
18:18:33,198;20;000080FE397F0E50
18:18:33,205;20;000080FE397F0E50
18:18:33,209;2C;2D00AF043100BE05
18:18:33,210;28;FF170D109D260200
18:18:33,211;29;FF130D0023E10100
18:18:33,212;20;000080FE397F0E50
18:18:33,218;20;000080FE397F0E50
18:18:33,225;20;000080FE397F0E50
18:18:33,226;0D;0000000000000000
18:18:33,232;20;000080FE397F0E50
18:18:33,238;20;000080FE397F0E50
18:18:33,245;20;000080FE397F0E50
18:18:33,252;20;000080FE397F0E50
18:18:33,260;20;000080FE397F0E50
18:18:33,266;20;000080FE397F0E50
18:18:33,271;2D;1B00640A24000903
18:18:33,272;2A;913FAD01A5C00100
18:18:33,273;2B;9C3F8D01A0A90110
18:18:33,274;20;000080FE397F0E50
18:18:33,278;0D;0000000000000000
18:18:33,280;20;000080FE397F0E50
18:18:33,285;20;000080FE397F0E50
18:18:33,292;20;000080FE397F0E50
18:18:33,298;20;000080FE397F0E50
18:18:33,305;20;000080FE397F0E50
18:18:33,309;2C;2900BA0638008B06
18:18:33,310;28;FF170D101D240200
18:18:33,311;29;FF130D0023E10100
18:18:33,312;20;000080FE397F0E50
18:18:33,318;20;000080FE397F0E50
18:18:33,325;20;000080FE397F0E50
18:18:33,326;0D;0000000000000000
18:18:33,332;20;000080FE397F0E50
18:18:33,334;14;000000000BD634C0
18:18:33,334;15;2AEE89BFC5B32336
18:18:33,338;20;000080FE397F0E50
18:18:33,345;20;000080FE397F0E50
18:18:33,351;20;000080FE397F0E50
18:18:33,353;17;E6BB754100000000
18:18:33,358;20;000080FE397F0E50
18:18:33,365;20;000080FE397F0E50
18:18:33,369;2D;1B00640A0A00230B
18:18:33,370;2A;913FAD01A5C00100
18:18:33,371;2B;953FAD01E0A50110
18:18:33,372;20;000080FE397F0E50
18:18:33,376;0D;0000000000000000
18:18:33,378;20;000080FE397F0E50
18:18:33,385;20;000080FE397F0E50
18:18:33,393;20;000080FE397F0E50
18:18:33,399;20;000080FE397F0E50
18:18:33,406;20;000080FE397F0E50
18:18:33,410;2C;290080052F009C06
18:18:33,411;28;FF170D101D260200
18:18:33,412;29;FF130D00E3E00100
18:18:33,413;20;000080FE397F0E50
18:18:33,418;20;000080FE397F0E50
18:18:33,425;20;000080FE397F0E50
18:18:33,426;0D;0000000000000000
18:18:33,431;20;000080FE397F0E50
18:18:33,438;20;000080FE397F0E50
18:18:33,445;20;000080FE397F0E50
18:18:33,452;20;000080FE397F0E50
18:18:33,459;20;000080FE397F0E50
18:18:33,465;20;000080FE397F0E50
18:18:33,468;2D;1B00640A1400070B
18:18:33,469;2A;913FAD01A5C00100
18:18:33,470;2B;9E437D0160A90110
18:18:33,471;20;000080FE397F0E50
18:18:33,476;0D;0000000000000000
18:18:33,478;20;000080FE397F0E50
18:18:33,485;20;000080FE397F0E50
18:18:33,493;20;000080FE397F0E50
18:18:33,499;20;000080FE397F0E50
18:18:33,505;20;000080FE397F0E50
18:18:33,509;2C;3D0019033B009F04
18:18:33,510;28;FF130D105D260200
18:18:33,511;29;FF130D0023E10100
18:18:33,512;20;000080FE397F0E50
18:18:33,519;20;000080FE397F0E50
18:18:33,526;20;000080FE397F0E50
18:18:33,527;0D;0000000000000000
18:18:33,532;20;000080FE397F0E50
18:18:33,539;20;000080FE397F0E50
18:18:33,544;20;000080FE397F0E50
18:18:33,551;20;000080FE397F0E50
18:18:33,558;20;000080FE397F0E50
18:18:33,565;20;000080FE397F0E50
18:18:33,569;2D;1B00640A22000602
18:18:33,570;2A;913FAD01E5BD0100
18:18:33,571;2B;AF433D01A0A90110
18:18:33,572;20;000080FE397F0E50
18:18:33,576;0D;0000000000000000
18:18:33,577;01;0002000001010081
18:18:33,579;20;000080FE397F0E50
18:18:33,584;14;000000000BD634C0
18:18:33,584;15;2EEE89BF58B63C37
18:18:33,585;20;000080FE397F0E50
18:18:33,591;20;000080FE397F0E50
18:18:33598;20;000080FE397F0E50
18:18:33,603;17;E6BB754100000000
18:18:33,605;20;000080FE397F0E50

18:18:33,610;2C;2A005B053B007C05
18:18:33,640;28;FF170D109D260200
18:18:33,641;29;FF130D00E3E10100
18:18:33,643;20;000080FE397F0E50
18:18:33,644;20;000080FE397F0E50
18:18:33,645;20;000080FE397F0E50
18:18:33,646;0D;0000000000000000
18:18:33,647;20;000080FE397F0E50
18:18:33,648;20;000080FE397F0E50
18:18:33,649;20;000080FE397F0E50
18:18:33,652;20;000080FE397F0E50
18:18:33,659;20;000080FE397F0E50
18:18:33,665;20;000080FE397F0E50
18:18:33,668;2D;1B00640A1300C106
